;Unnamed: 0;id;smiles;compound_class;compound_subclass;name;molecular_weight;formula;cas_number;created_at;updated_at;SMILES_check;Std_SMILES;Parent_SMILES
124;125;223;CC(C)=CCC\C(C)=C\CC1=C(O)C2=C(O[C@@H](CC2=O)C2=CC=C(O)C=C2)C=C1O;Flavonoids;Flavanones;6-Geranylnaringenin;408.487;C25H28O5;;2007-03-19 00:00:00 UTC;2015-05-10 23:28:44 UTC;CC(C)=CCC/C(C)=C/Cc1c(O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2;CC(C)=CCC/C(C)=C/Cc1c(O)c2c(cc1O)O[C@H](c1ccc(O)cc1)CC2=O;CC(C)=CCC/C(C)=C/Cc1c(O)c2c(cc1O)O[C@H](c1ccc(O)cc1)CC2=O
125;126;224;COC1=C2C(=O)CC(OC2=C(CC=C(C)C)C(O)=C1)C1=CC=C(O)C=C1;Flavonoids;Flavanones;Isoxanthohumol;354.396;C21H22O5;;2007-09-21 16:21:23 UTC;2015-05-10 23:28:44 UTC;COc1cc(O)c(CC=C(C)C)c2c1C(=O)CC(c1ccc(O)cc1)O2;COc1c2C(=O)CC(c3ccc(O)cc3)Oc2c(CC=C(C)C)c(O)c1;COc1c2C(=O)CC(c3ccc(O)cc3)Oc2c(CC=C(C)C)c(O)c1
126;127;225;OC[C@H]1O[C@H](OC2=CC(O)=C3C(=O)CC(OC3=C2)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O;Flavonoids;Flavanones;Eriodictyol 7-O-glucoside;450.393;C21H22O11;;2007-10-30 00:00:00 UTC;2015-05-10 23:28:44 UTC;O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21;O=C1CC(c2cc(O)c(O)cc2)Oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;O=C1CC(c2cc(O)c(O)cc2)Oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
127;128;226;COC1=CC(O)=C2C(=O)CC(OC2=C1)C1=CC=C(O)C=C1;Flavonoids;Flavanones;Sakuranetin;286.279;C16H14O5;2957-21-3;2007-11-01 00:00:00 UTC;2015-05-10 23:28:44 UTC;COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O;COc1cc(O)c2C(=O)CC(c3ccc(O)cc3)Oc2c1;COc1cc(O)c2C(=O)CC(c3ccc(O)cc3)Oc2c1
128;129;228;OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1;Flavonoids;Flavones;Apigenin;270.237;C15H10O5;520-36-5;2002-09-02 11:37:28 UTC;2015-05-10 23:28:44 UTC;O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
129;130;229;OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(O)=C(O)C=C1;Flavonoids;Flavones;Luteolin;286.236;C15H10O6;491-70-3;2002-09-02 11:38:11 UTC;2015-05-10 23:28:44 UTC;O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;O=c1cc(-c2cc(O)c(O)cc2)oc2cc(O)cc(O)c12;O=c1cc(-c2cc(O)c(O)cc2)oc2cc(O)cc(O)c12
130;131;232;COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O)C=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C2O1;Flavonoids;Flavones;Diosmin;608.545;C28H32O15;520-27-4;2002-09-04 15:50:54 UTC;2015-05-10 23:28:44 UTC;COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O;COc1c(O)cc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1;COc1c(O)cc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1
131;132;233;C[C@H]1O[C@H](OC[C@H]2O[C@@H](OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;Flavonoids;Flavones;Isorhoifolin;578.519;C27H30O14;;2002-09-04 15:54:14 UTC;2015-05-10 23:28:44 UTC;C[C@H]1O[C@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;C[C@H]1O[C@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;C[C@H]1O[C@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O
132;133;234;COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C=C2O;Flavonoids;Flavones;Neodiosmin;608.545;C28H32O15;;2002-09-04 15:57:21 UTC;2015-05-10 23:28:44 UTC;COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3o2)cc1O;COc1c(O)cc(-c2cc(=O)c3c(cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O)o2)cc1;COc1c(O)cc(-c2cc(=O)c3c(cc(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)cc3O)o2)cc1
133;134;235;C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O;Flavonoids;Flavones;Rhoifolin;578.519;C27H30O14;17306-46-6;2002-09-04 16:05:47 UTC;2015-05-10 23:28:44 UTC;C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
134;135;236;COC1=C(OC)C=C(C=C1)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C=C2O1;Flavonoids;Flavones;Sinensetin;372.369;C20H20O7;2306-27-6;2002-09-04 16:06:39 UTC;2015-05-10 23:28:44 UTC;COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC;COc1c(OC)cc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1;COc1c(OC)cc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1
135;136;237;COC1=C(OC)C=C(C=C1)C1=CC(=O)C2=C(O1)C(OC)=C(OC)C(OC)=C2OC;Flavonoids;Flavones;Nobiletin;402.395;C21H22O8;478-01-3;2002-09-04 16:09:02 UTC;2015-05-10 23:28:44 UTC;COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC;COc1c(OC)cc(-c2cc(=O)c3c(o2)c(OC)c(OC)c(OC)c3OC)cc1;COc1c(OC)cc(-c2cc(=O)c3c(o2)c(OC)c(OC)c(OC)c3OC)cc1
136;137;238;COC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C(OC)=C(OC)C(OC)=C2OC;Flavonoids;Flavones;Tangeretin;372.369;C20H20O7;481-53-8;2002-09-04 16:09:36 UTC;2015-05-10 23:28:44 UTC;COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1;COc1ccc(-c2cc(=O)c3c(o2)c(OC)c(OC)c(OC)c3OC)cc1;COc1ccc(-c2cc(=O)c3c(o2)c(OC)c(OC)c(OC)c3OC)cc1
137;138;239;[H][C@@]1(OC(=O)[C@@]2([H])O[C@@]([H])(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C(O)=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)O[C@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O;Flavonoids;Flavones;Luteolin 7-O-diglucuronide;638.484;C27H26O18;;2003-05-05 11:53:07 UTC;2015-05-10 23:28:44 UTC;[H][C@]1(C(=O)O)O[C@@]([H])(OC(=O)[C@@]2([H])O[C@@]([H])(Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O;[H][C@]1(C(=O)O)O[C@@]([H])(OC(=O)[C@@]2([H])O[C@@]([H])(Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O;[H][C@]1(C(=O)O)O[C@@]([H])(OC(=O)[C@@]2([H])O[C@@]([H])(Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
138;139;240;OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1;Flavonoids;Flavones;Chrysin;254.238;C15H10O4;480-40-0;2004-04-22 13:27:50 UTC;2015-05-10 23:28:44 UTC;O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12;O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12;O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
139;140;243;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;Flavonoids;Flavones;Luteolin 7-O-rutinoside;594.518;C27H30O15;25694-72-8;2002-09-02 11:38:11 UTC;2015-05-10 23:28:45 UTC;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5cc(O)c(O)cc5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5cc(O)c(O)cc5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
140;141;244;COC1=CC=C(C=C1)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C=C2O1;Flavonoids;Flavones;Tetramethylscutellarein;342.343;C19H18O6;;2004-04-22 14:58:40 UTC;2015-05-10 23:28:45 UTC;COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1;COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1;COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1
141;142;245;OC[C@H]1O[C@@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O;Flavonoids;Flavones;Luteolin 7-O-glucoside;448.377;C21H20O11;5373-11-5;2004-06-23 00:00:00 UTC;2015-05-10 23:28:45 UTC;O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;O=c1cc(-c2cc(O)c(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12;O=c1cc(-c2cc(O)c(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
142;143;246;[H][C@]1(CO)O[C@@]([H])(OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O;Flavonoids;Flavones;Apigenin 7-O-glucoside;420.41;C21H24O9;578-74-5;2004-06-23 00:00:00 UTC;2016-06-02 09:56:45 UTC;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)O[C@]1([H])CO
143;144;247;[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=C(O)C(=C2OC(=CC(=O)C2=C1O)C1=CC=C(O)C=C1)[C@]1([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;Flavonoids;Flavones;Apigenin 6,8-di-C-glucoside;594.518;C27H30O15;;2004-04-13 14:59:30 UTC;2015-05-10 23:28:45 UTC;[H][C@@]1(c2c(O)c([C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3oc(-c4ccc(O)cc4)cc(=O)c3c2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;[H][C@@]1(c2c(O)c([C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3oc(-c4ccc(O)cc4)cc(=O)c3c2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;[H][C@@]1(c2c(O)c([C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3oc(-c4ccc(O)cc4)cc(=O)c3c2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
144;145;251;O[C@@H]1[C@@H](O)[C@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC(O)=C(O)C=C2)O[C@@H]([C@H]1O)C(O)=O;Flavonoids;Flavones;Luteolin 7-O-glucuronide;462.36;C21H18O12;29741-10-4;2006-08-07 00:00:00 UTC;2015-05-10 23:28:45 UTC;O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4cc(O)c(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4cc(O)c(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
145;146;252;O[C@@H]1[C@@H](O)[C@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)O[C@@H]([C@H]1O)C(O)=O;Flavonoids;Flavones;Apigenin 7-O-glucuronide;446.361;C21H18O11;;2006-08-07 00:00:00 UTC;2015-05-10 23:28:45 UTC;O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
146;147;253;O[C@H]1[C@H](O)[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC(O)=C(O)C=C2)[C@@H]1O;Flavonoids;Flavones;Luteolin 7-O-malonyl-glucoside;534.423;C24H22O14;;2006-08-07 00:00:00 UTC;2015-05-10 23:28:45 UTC;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4cc(O)c(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O;O=C(O)CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4cc(O)c(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
147;148;254;[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O;Flavonoids;Flavones;Luteolin 6-C-glucoside;448.377;C21H20O11;4261-42-1;2004-06-23 00:00:00 UTC;2015-05-10 23:28:45 UTC;[H][C@@]1(c2c(O)cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;[H][C@@]1(c2c(O)c3c(cc2O)oc(-c2cc(O)c(O)cc2)cc3=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;[H][C@@]1(c2c(O)c3c(cc2O)oc(-c2cc(O)c(O)cc2)cc3=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
148;149;257;[H][C@@]1(O[C@@]2([H])[C@]([H])(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C(O)=C3)O[C@]([H])(CO)[C@@]([H])(O)[C@]2([H])O)OC[C@](O)(CO)[C@@]1([H])O;Flavonoids;Flavones;Luteolin 7-O-(2-apiosyl-glucoside);580.492;C26H28O15;;2007-02-26 00:00:00 UTC;2015-05-10 23:28:45 UTC;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O[C@]2([H])OC[C@](O)(CO)[C@@]2([H])O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O[C@]2([H])OC[C@](O)(CO)[C@@]2([H])O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)O[C@]1([H])CO;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O[C@]2([H])OC[C@](O)(CO)[C@@]2([H])O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)O[C@]1([H])CO
149;150;260;[H][C@@]1(O[C@@]2([H])[C@]([H])(OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C(O)=C3)O[C@]([H])(COC(=O)CC(O)=O)[C@@]([H])(O)[C@]2([H])O)OC[C@](O)(CO)[C@@]1([H])O;Flavonoids;Flavones;Luteolin 7-O-(2-apiosyl-6-malonyl)-glucoside;666.538;C29H30O18;;2007-02-26 00:00:00 UTC;2015-05-10 23:28:45 UTC;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O[C@]2([H])OC[C@](O)(CO)[C@@]2([H])O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)O[C@]1([H])COC(=O)CC(=O)O;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O[C@]2([H])OC[C@](O)(CO)[C@@]2([H])O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)O[C@]1([H])COC(=O)CC(=O)O;[H][C@]1(O)[C@]([H])(O)[C@@]([H])(O[C@]2([H])OC[C@](O)(CO)[C@@]2([H])O)[C@]([H])(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)O[C@]1([H])COC(=O)CC(=O)O
150;151;261;OC[C@H]1O[C@@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)[C@H](O[C@@H]2OC[C@](O)(CO)[C@@H]2O)[C@@H](O)[C@@H]1O;Flavonoids;Flavones;Apigenin 7-O-apiosyl-glucoside;564.492;C26H28O14;26544-34-3;2007-03-28 00:00:00 UTC;2015-05-10 23:28:45 UTC;O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@@H]3O)cc(O)c12;O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@@H]3O)cc(O)c12;O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@@H]3O)cc(O)c12
151;152;263;OC1=CC2=C(C=C1)C(=O)C=C(O2)C1=CC(O)=C(O)C=C1;Flavonoids;Flavones;7,3',4'-Trihydroxyflavone;270.237;C15H10O5;;2007-05-21 00:00:00 UTC;2015-05-10 23:28:45 UTC;O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12;O=c1cc(-c2cc(O)c(O)cc2)oc2c1ccc(O)c2;O=c1cc(-c2cc(O)c(O)cc2)oc2c1ccc(O)c2
152;153;264;OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2;Flavonoids;Flavones;7,4'-Dihydroxyflavone;254.238;C15H10O4;2196-14-7;2007-05-21 00:00:00 UTC;2015-05-10 23:28:45 UTC;O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12;O=c1cc(-c2ccc(O)cc2)oc2c1ccc(O)c2;O=c1cc(-c2ccc(O)cc2)oc2c1ccc(O)c2
153;154;265;COC1=C(O)C=CC(=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2;Flavonoids;Flavones;Geraldone;284.263;C16H12O5;21583-32-4;2007-05-21 00:00:00 UTC;2015-05-10 23:28:46 UTC;COc1cc(-c2cc(=O)c3ccc(O)cc3o2)ccc1O;COc1c(O)ccc(-c2cc(=O)c3c(cc(O)cc3)o2)c1;COc1c(O)ccc(-c2cc(=O)c3c(cc(O)cc3)o2)c1
154;155;266;OC1=C(O)C(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1;Flavonoids;Flavones;Baicalein;270.237;C15H10O5;491-67-8;2007-06-08 00:00:00 UTC;2015-05-10 23:28:46 UTC;O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12;O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12;O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
155;156;267;[H][C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O;Flavonoids;Flavones;Apigenin 6-C-glucoside;432.378;C21H20O10;38953-85-4;2007-04-12 00:00:00 UTC;2015-05-10 23:28:46 UTC;[H][C@@]1(c2c(O)cc3oc(-c4ccc(O)cc4)cc(=O)c3c2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;[H][C@@]1(c2c(O)c3c(cc2O)oc(-c2ccc(O)cc2)cc3=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;[H][C@@]1(c2c(O)c3c(cc2O)oc(-c2ccc(O)cc2)cc3=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
156;157;268;COC1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O;Flavonoids;Flavones;Hispidulin;300.263;C16H12O6;1447-88-7;2007-10-17 00:00:00 UTC;2015-05-10 23:28:46 UTC;COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O;COc1c(O)c2c(cc1O)oc(-c1ccc(O)cc1)cc2=O;COc1c(O)c2c(cc1O)oc(-c1ccc(O)cc1)cc2=O
157;158;269;COC1=C(OC)C(O)=C2C(=O)C=C(OC2=C1)C1=CC=C(O)C=C1;Flavonoids;Flavones;Cirsimaritin;314.289;C17H14O6;6601-62-3;2007-10-17 00:00:00 UTC;2015-05-10 23:28:46 UTC;COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC;COc1c(OC)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1;COc1c(OC)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1
158;159;271;COC1=C(OC)C=C(C=C1)C1=CC(=O)C2=C(O1)C(OC)=C(OC)C(O)=C2O;Flavonoids;Flavones;5,6-Dihydroxy-7,8,3',4'-tetramethoxyflavone;374.341;C19H18O8;;2007-10-30 00:00:00 UTC;2015-05-10 23:28:46 UTC;COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)c(OC)c3o2)cc1OC;COc1c(OC)cc(-c2cc(=O)c3c(o2)c(OC)c(OC)c(O)c3O)cc1;COc1c(OC)cc(-c2cc(=O)c3c(o2)c(OC)c(OC)c(O)c3O)cc1
159;160;272;COC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C(OC)=C(OC)C(O)=C2O;Flavonoids;Flavones;Pebrellin;344.315;C18H16O7;;2007-10-30 00:00:00 UTC;2015-05-10 23:28:46 UTC;COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)c(OC)c3o2)cc1;COc1ccc(-c2cc(=O)c3c(o2)c(OC)c(OC)c(O)c3O)cc1;COc1ccc(-c2cc(=O)c3c(o2)c(OC)c(OC)c(O)c3O)cc1
160;161;273;COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C(OC)=C(OC)C(OC)=C2O1;Flavonoids;Flavones;Gardenin B;358.342;C19H18O7;;2007-10-30 00:00:00 UTC;2015-05-10 23:28:46 UTC;COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1;COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1;COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1
161;162;274;COC1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O;Flavonoids;Flavones;Nepetin;316.262;C16H12O7;;2007-10-30 00:00:00 UTC;2015-05-10 23:28:46 UTC;COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O;COc1c(O)c2c(cc1O)oc(-c1cc(O)c(O)cc1)cc2=O;COc1c(O)c2c(cc1O)oc(-c1cc(O)c(O)cc1)cc2=O
